,doc_name,download_link,filing_date,folder_link,folder_name,submitter_category,submitter_name
577,C08319-14 Suncor Revised IR 1.13.b Attachment 2 – System Expansion Project (SEP) I Toll Calculation - A7I4Y1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966016,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
578,C08319-15 Suncor Revised IR 1.13.c Attachment 1 – SEP II Risk Sharing Agreement Revenue Requirement Calculation - A7I4Y2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962352,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
579,C08319-16 Suncor Revised IR 1.13.c Attachment 2 – SEP II Risk Sharing Agreement Toll Calculation - A7I4Y3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966121,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
580,C08319-17 Suncor Revised IR 1.13.d Attachment - Terrace Toll Agreement Toll Calculation - A7I4Y4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966308,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
581,C08319-18 Suncor Revised IR 1.13.e Attachment 1 – Alberta Clipper Canada Revenue Requirement Calculation - A7I4Y5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962671,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
582,C08319-19 Suncor Revised IR 1.13.e Attachment 2 - Alberta Clipper Canada Toll Calculation - A7I4Y6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962672,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
583,C08319-20 Suncor Revised IR 1.13.e Attachment 3 – Line 4 Extension Revenue Requirement Calculation - A7I4Y7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962673,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
584,C08319-21 Suncor Revised IR 1.13.e Attachment 4 - Line 4 Extension Toll Calculation - A7I4Y8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962674,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
585,C08319-22 Suncor Revised IR 1.13.e Attachment 5 – Southern Access Revenue Requirement Calculation - A7I4Y9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966214,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
586,C08319-23 Suncor Revised IR 1.13.e Attachment 6 - Southern Access Toll Calculation - A7I4Z0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966122,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
587,C08319-24 Suncor Revised IR 1.18 Attachment 1 - EI Financial Statements - A7I4Z1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966123,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
588,C08319-25 Suncor Revised IR 1.18 Attachment 2  - 2019 Financial Statements - LT Investments with Debt - A7I4Z2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3963011,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
589,"C08319-26 Suncor Revised IR 1.23.a-b Attachment - Suncor Cost of Service Assumptions for 3,055 kbpd and 2,700 kbpd - A7I4Z3",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966309,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
590,"C08319-27 Suncor Revised IR 1.24 Attachment 1 – Canadian Mainline Tolls using Suncor COS Assumptions for 3,055kbpd and 2,700kbpd - A7I4Z4",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966124,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
591,C08319-28 Enbridge Revised Response to TOTAL IR No. 1 - A7I4Z5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3963012,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
592,"C08319-29 TOTAL Revised IR 1.049 Attachment - Volume Assumptions for 3,055 kbpd and 2,750 kbpd - A7I4Z6",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962675,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
593,C08319-30 Enbridge Revised Response to Valero IR No. 1 - A7I4Z7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962676,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
594,C08319-31 Guide P - Tolls and Tariffs P.1 Cost of Service - A7I4Z8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966215,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
595,C08319-32 Guide P - Tolls and Tariffs P.2 Rate Base - A7I4Z9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966216,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
596,C08319-33 Guide P - Tolls and Tariffs P.3 Financial Statements - A7I5A0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3962353,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
597,C08319-34 Guide P - Tolls and Tariffs P.4 Cost of Capital - A7I5A1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3963013,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
598,C08319-35 Guide P - Tolls and Tariffs P.5 Tolls and Tariffs - A7I5A2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966125,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
599,"C08319-36 Guide P - Tolls and Tariffs P.6 Regulation of the Traffic, Tolls and Tariffs of Group 2 Companies - A7I5A3",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966217,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
600,C08319-37 Guide P - Tolls and Tariffs P.7 Abandonment Costs - A7I5A4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3966017,2020-09-15,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3966307,C08319 Enbridge Pipelines Inc. - Enbridge Response to CER Ruling No.2 – Motions to Compel a Response to Intervenor IR No. 1,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
602,C08084-1 Letter to CER re Enbridge Response to CER IR No. 3 - A7I1K0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3957200,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
603,C08084-2 Enbridge Response to CER IR No. 3 - A7I1K1,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3957259,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
604,C08084-3 CER IR 3.9.a.1 Attachment - Annual Capacity Information - A7I1K2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3957260,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
605,C08084-4 CER IR 3.9.a.2 Attachment - Mainline Throughput Forecast - A7I1K3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3957261,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
606,C08084-5 CER IR 3.9.b.2 Attachment 1 - Expansion Capacities - A7I1K4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3957262,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
607,C08084-6 CER IR 3.9.b.2 Attachment 2 - Expansion Throughput - A7I1K5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3957263,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
608,C08084-7 CER IR 3.16.b Attachment - Enbridge Mainline Revenue Requirement and Rate Base – Range of Values - A7I1K6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3956640,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
609,C08084-8 CER IR 3.16.e Attachment - Calculation of a Hardisty to Chicago Heavy Toll - A7I1K7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3956641,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
610,C08084-9 CER IR 3.17.c Attachment - Projected Canadian Mainline ROE During Mainline Contracting Term - A7I1K8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3956642,2020-08-28,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3957199,C08084 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No.3,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
612,C07887-1 Letter to CER re Enbridge Response to Valero IR No.1 Motion - A7H8W2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954185,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954184,C07887 Enbridge Pipelines Inc. - Enbridge’s Response to Valero Energy Inc. Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
613,C07887-2 Enbridge Response to Valero IR No. 1 Motion - A7H8W3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954667,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954184,C07887 Enbridge Pipelines Inc. - Enbridge’s Response to Valero Energy Inc. Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
615,C07886-1 Letter to CER re Enbridge Response to Phillips 66 IR No.1 Motion - A7H8V9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954182,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3955697,C07886 Enbridge Pipelines Inc. - Enbridge’s Response to Phillips 66 Canada Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
616,C07886-2 Enbridge Response to Phillips 66 IR No. 1 Motion - A7H8W0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954666,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3955697,C07886 Enbridge Pipelines Inc. - Enbridge’s Response to Phillips 66 Canada Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
618,C07885-1 Letter to CER re Enbridge Response to Suncor IR No.1 Motion - A7H8V5,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954383,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954567,C07885 Enbridge Pipelines Inc. - Enbridge Response to Suncor Energy Inc. Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
619,C07885-2 Enbridge Response to Suncor IR No. 1 Motion - A7H8V6,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954568,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954567,C07885 Enbridge Pipelines Inc. - Enbridge Response to Suncor Energy Inc. Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
620,C07885-3 Suncor IR 1.12 Motion Attachment – Surveillance Report vs. Cost of Service Modelling Reconciliations - A7H8V7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3955608,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954567,C07885 Enbridge Pipelines Inc. - Enbridge Response to Suncor Energy Inc. Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
622,C07884-1 Letter to CER re Enbridge Response to CCRL and FCL IR No.1 Motion - A7H8V2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954477,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954180,C07884 Enbridge Pipelines Inc. - Enbridge’s Response to Consumers’ Cooperative Refineries Ltd. and Federated Cooperatives Limited Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
623,C07884-2 Enbridge Response to CCRL and FCL IR No. 1 Motion - A7H8V3,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954478,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954180,C07884 Enbridge Pipelines Inc. - Enbridge’s Response to Consumers’ Cooperative Refineries Ltd. and Federated Cooperatives Limited Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
625,C07883-1 Letter to CER re Enbridge Response to TOTAL IR No.1 Motion - A7H8U7,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954564,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954563,C07883 Enbridge Pipelines Inc. - Enbridge Response to TOTAL  E-P Canada Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
626,C07883-2 Enbridge Response to TOTAL IR No. 1 Motion - A7H8U8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954565,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954563,C07883 Enbridge Pipelines Inc. - Enbridge Response to TOTAL  E-P Canada Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
627,C07883-3 TOTAL IR 1.024.d Revised Attachment – CTS Annual UCC by Class 2011 to 2019 - A7H8U9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954566,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954563,C07883 Enbridge Pipelines Inc. - Enbridge Response to TOTAL  E-P Canada Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
628,C07883-4 TOTAL IR 1.032.c Motion Attachment - Calculation of Lakehead Rate of Return on Equity per FERC Order 783 - A7H8V0,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3954178,2020-08-14,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3954563,C07883 Enbridge Pipelines Inc. - Enbridge Response to TOTAL  E-P Canada Information Request No. 1 Motion,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
630,C07713-1 Letter to CER re Updates to CER IR 1.7 (b.c.d) - A7H6L8,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3951376,2020-08-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3952018,C07713 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No. 1.7.b.c.d – Supplemental Filing,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
631,C07713-2 Enbridge Response to CER IR No. 1.7.b.c.d - Supplemental Filing - A7H6L9,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3952129,2020-08-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3952018,C07713 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No. 1.7.b.c.d – Supplemental Filing,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
632,"C07713-3 CER IR 1.7.b Attachment 1 - Projected Cost of Service Model Tolls, Hardisty to Chicago - A7H6Q0",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3951377,2020-08-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3952018,C07713 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No. 1.7.b.c.d – Supplemental Filing,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
633,"C07713-4 CER IR 1.7.c Attachment 1 - Projected Revenue Requirements - Enbridge Mainline, Canadian Mainline and Lakehead 2019-2041 - A7H6Q1",https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3951378,2020-08-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3952018,C07713 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No. 1.7.b.c.d – Supplemental Filing,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
634,C07713-5 CER IR 1.7.c Attachment 2 - Guide P Mapping Matrix - A7H6Q2,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3952130,2020-08-07,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3952018,C07713 Enbridge Pipelines Inc. - Enbridge Response to CER Information Request No. 1.7.b.c.d – Supplemental Filing,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
636,C07664-1 Letter to CER re Revisions to Application - A7H5V4,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3953804,2020-08-04,https://apps.cer-rec.gc.ca/REGDOCS/Item/LoadResult/3953803,C07664 Enbridge Pipelines Inc. - Revisions to Application and Change in Contact Information for Enbridge,B - Enbridge Pipeline Inc.,Enbridge Pipelines Inc.
